1,10
2,21
3,31
4,41
5,51
6,61
7,71
8,81
9,91
10,100
11,110
12,119
13,128
14,138
15,147
16,156
17,165
18,173
19,182
20,191
21,199
22,208
23,216
24,224
25,232
26,240
27,248
28,256
29,264
30,272
31,279
32,287
33,294
34,302
35,309
36,316
37,323
38,330
39,337
40,344
41,350
42,357
43,363
44,370
45,376
46,383
47,389
48,395
49,401
50,407
51,413
52,418
53,424
54,430
55,435
56,441
57,446
58,451
59,457
60,462
61,467
62,472
63,476
64,481
65,486
66,491
67,495
68,500
69,504
70,508
71,513
72,517
73,521
74,525
75,529
76,533
77,536
78,540
79,544
80,547
81,551
82,554
83,558
84,561
85,564
86,567
87,570
88,573
89,576
90,579
91,581
92,583
93,585
94,587
95,589
96,591
97,592
98,594
99,596
100,598
101,599
102,601
103,603
104,604
105,606
106,607
107,609
108,610
109,611
110,613
111,614
112,615
113,616
114,618
115,619
116,621
117,622
118,623
119,624
120,625
121,626
122,627
123,628
124,630
125,631
126,632
127,633
128,634
129,635
130,636
131,637
132,638
133,639
134,640
135,641
136,642
137,643
138,644
139,645
140,646
141,647
142,648
143,648
144,649
145,650
146,650
147,651
148,652
149,653
150,654
151,655
152,655
153,655
154,656
155,657
156,658
157,658
158,659
159,660
160,660
161,661
162,662
163,662
164,663
165,664
166,665
167,665
168,666
169,666
170,666
171,667
172,668
173,668
174,669
175,670
176,671
177,671
178,671
179,672
180,672
181,672
182,673
183,674
184,674
185,674
186,675
187,676
188,676
189,677
190,677
191,677
192,678
193,679
194,679
195,679
196,680
197,680
198,680
199,681
200,681
201,682
202,682
203,682
204,683
205,684
206,684
207,685
208,685
209,685
210,685
211,686
212,686
213,686
214,687
215,687
216,688
217,688
218,688
219,689
220,689
221,689
222,690
223,690
224,690
225,691
226,691
227,691
228,692
229,692
230,692
231,693
232,693
233,693
234,694
235,694
236,694
237,695
238,695
239,695
240,695
241,696
242,696
243,696
244,697
245,697
246,697
247,697
248,698
249,698
250,698
251,699
252,699
253,699
254,699
255,700
256,700
257,700
258,700
259,700
260,701
261,701
262,701
263,702
264,702
265,702
266,702
267,703
268,703
269,703
270,703
271,703
272,704
273,704
